en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Paradise of Quietus	永眠の楽園	영면의 낙원	永眠乐园	永眠樂園	Quietus-Paradies	Asestada mortal	Paradis de Quietus	Paradiso di Quieto	Raj kresu	Paraíso do Silêncio	Упокоение в мире	Ölüm Cenneti
Pierce Attack	貫通アタック	관통 어택	贯穿攻击	貫穿攻擊	Durchbohrenangriff	Ataque perforante	Attaque perforante	Attacco perforazione	Atak – pchnięcie	Ataque Perfurante	Пронзание	Delme Saldırısı
Slash Attack	斬撃アタック	참격 어택	斩击攻击	斬擊攻擊	Hiebangriff	Ataque cortante	Attaque taillade	Attacco taglio	Atak – cięcie	Ataque Cortante	Рассечение	Kesik Saldırısı
Megidolaon	メギドラオン	메기도라온	米吉多拉翁	米吉多拉翁	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Мегидолаон	Megidolaon
Poison Mist	ポイズンミスト	포이즌 미스트	毒雾	毒霧	Giftnebel	Neblina venenosa	Brume empoisonnée	Nebbia velenosa	Trująca mgła	Névoa Venenosa	Ядовитый туман	Zehir Sisi
Charging Complete	充電完了	충전 완료	充电结束	充電完成	Voll aufgeladen	Carga completa	Charge terminée	Carica completata	Zakończono ładowanie	Carga Concluída	Завершение зарядки	Tam Dolum
Accelerated Charging	高速充電	고속 충전	高速充电	高速充電	Beschleunigtes Laden	Carga acelerada	Charge accélérée	Carica accelerata	Przyspieszono ładowanie	Carga Acelerada	Ускоренная зарядка	Hızlandırılmış Dolum
High-Volt Current	超圧電流	초압 전류	超高压电流	超壓電流	Starkstrom	Alto voltaje	Courant haute tension	Alto voltaggio	Wysokie napięcie	Alta Voltagem	Высоковольтная линия	Yüksek Voltajlı Akım
Mega Spark	メガスパーク	메가 스파크	百万冲击	百萬雷擊	Mega-Funke	Megachispa	Méga étincelle	Scintilla Mega	Megaiskra	Megafaísca	Мегаискра	Mega Kıvılcım
Giga Spark	ギガスパーク	기가 스파크	十亿冲击	千兆雷擊	Giga-Funke	Gigachispa	Giga étincelle	Scintilla Giga	Gigaiskra	Gigafaísca	Гигаискра	Giga Kıvılcım
Tera Spark	テラスパーク	테라 스파크	兆倍冲击	兆級雷擊	Tera-Funke	Terachispa	Téra étincelle	Scintilla Tera	Teraiskra	Terafaísca	Тераискра	Tera Kıvılcım
Megidolaon	メギドラオン	메기도라온	米吉多拉翁	米吉多拉翁	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Мегидолаон	Megidolaon
Neuro Slash	ニューロクランチ	뉴로 크런치	神经碎断	神經休克	Neuro-Hieb	Neurocorte	Taillade mentale	Neurotaglio	Cięcie neuronowe	Corte Neural	Нейро-разрез	Sinir Kesici
Megidola	メギドラ	메기도라	米吉多拉	米吉多拉	Megidola	Megidola	Megidola	Megidola	Megidola	Megidola	Мегидола	Megidola
Initiate Charging	充電開始	충전 개시	充电开始	充電開始	Aufladen einleiten	Carga iniciada	Amorcer la charge	Avvio carica	Rozpoczęcie ładowania	Iniciar Carga	Начало зарядки	Dolum Başlatma
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Arcana Shift	アルカナシフト	아르카나 시프트	阿尔卡那转换	阿爾卡那變化	Arkana wechseln	Cambio arcano	Changement d'Arcane	Cambio Arcano	Zmiana arkanów	Mudança de Arcano	Смена аркана	Arkana Değişimi
Sweep	薙ぎ払い	휩쓸기	横扫	橫掃斬擊	Wischer	Barrido	Balayage	Spazzata	Wymach	Varrição	Сильный взмах	Süpürme
Sunder	斬り伏せ	베어 넘기기	斩杀	刀下亡魂	Entzweien	Hendidura	Éradication	Separazione	Rozszarpanie	Fender	Сокрушение	Bölme
Night Queen	夜の女王	밤의 여왕	夜之女王	黑夜女王	Königin der Nacht	Reina nocturna	Reine nocturne	Regina notturna	Królowa nocy	Rainha da Noite	Королева ночи	Gece Kraliçesi
Apocalypse	アポカリプス	아포칼립스	默示录	天啟之劍	Apokalypse	Apocalipsis	Apocalypse	Apocalisse	Apokalipsa	Apocalipse	Апокалипсис	Kıyamet
Ice Storm	アイスストーム	아이스 스톰	寒冰风暴	冰霜風暴	Eissturm	Tormenta gélida	Tempête de glace	Tempesta di ghiaccio	Lodowa burza	Tempestade de Gelo	Ледяной шторм	Buz Fırtınası
Doomsday Doctrine	終末の教え	종말의 가르침	终焉教诲	末日教誨	Doomsday-Doktrin	Doctrina del juicio final	Doctrine de l'apocalypse	Dottrina dell'apocalisse	Doktryna zagłady	Doutrina do Fim	План судного дня	Kıyamet Doktrini
Heartbreaker	ハートブレイカー	하트 브레이커	碎心一击	碎心擊	Herzensbrecher	Rompecorazones	Brise-cœur	Spezzacuore	Łamacz serc	Arrasa-Corações	Разбитое сердце	Kalp Kırıcı
Tera Spark	テラスパーク	테라 스파크	兆倍冲击	兆級雷擊	Tera-Funke	Terachispa	Téra étincelle	Scintilla Tera	Teraiskra	Terafaísca	Тераискра	Tera Kıvılcım
High-Volt Current	超圧電流	초압 전류	超高压电流	超壓電流	Starkstrom	Alto voltaje	Courant haute tension	Alto voltaggio	Wysokie napięcie	Alta Voltagem	Высоковольтная линия	Yüksek Voltajlı Akım
Grim Transcendence	刑死の超克	형사의 초극	倒悬之超越	克服死刑	Finstere Transzendenz	Trascendencia macabra	Transcendance sinistre	Trascendenza macabra	Ponura transcendencja	Transcendência Sombria	Мрачное превознесение	Zalim Üstünlük
Mobius Rondo	メビウスロンド	뫼비우스 론도	梅比乌斯轮舞曲	莫比烏斯輪舞曲	Mobius-Rondo	Rondó Mobius	Mobius Rondo	Rondò di Mobius	Wstęga Mobiusa	Rondó de Mobius	Рондо Мебиуса	Mobius Rondo
Wheel of Fortune	運命の輪	운명의 바퀴	命运之轮	命運之輪	Rad des Schicksals	Rueda de la fortuna	Roue de Fortune	Ruota della Fortuna	Koło Fortuny	Roda da Fortuna	Колесо Фортуны	Kader Çarkı
Wheel of Fortune	運命の輪	운명의 바퀴	命运之轮	命運之輪	Rad des Schicksals	Rueda de la fortuna	Roue de Fortune	Ruota della Fortuna	Koło Fortuny	Roda da Fortuna	Колесо Фортуны	Kader Çarkı
Wheel of Fortune	運命の輪	운명의 바퀴	命运之轮	命運之輪	Rad des Schicksals	Rueda de la fortuna	Roue de Fortune	Ruota della Fortuna	Koło Fortuny	Roda da Fortuna	Колесо Фортуны	Kader Çarkı
Wheel of Fortune	運命の輪	운명의 바퀴	命运之轮	命運之輪	Rad des Schicksals	Rueda de la fortuna	Roue de Fortune	Ruota della Fortuna	Koło Fortuny	Roda da Fortuna	Колесо Фортуны	Kader Çarkı
Wheel of Fortune	運命の輪	운명의 바퀴	命运之轮	命運之輪	Rad des Schicksals	Rueda de la fortuna	Roue de Fortune	Ruota della Fortuna	Koło Fortuny	Roda da Fortuna	Колесо Фортуны	Kader Çarkı
Summon	召喚	소환	召唤	召喚	Rufen	Invocar	Invocation	Evocazione	Przyzwanie	Evocar	Призыв	Çağırma
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Death	ＤＥＡＴＨ	DEATH	ＤＥＡＴＨ	ＤＥＡＴＨ	Tod	de la Muerte.	La Mort	Morte	Śmierć	Morte	Смерть	Ölüm
Great Seal	大いなる封印	위대한 봉인	伟大封印	大封印	Großes Siegel	Gran sello	Grand sceau	Gran sigillo	Wielka pieczęć	Grande Selo	Великая печать	Resmi Mühür
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Mahama	マハンマ	마한마	玛翰玛	瑪翰瑪	Mahama	Mahama	Mahama	Mahama	Mahama	Mahama	Махама	Mahama
Life Drain	吸血	흡혈	吸血	吸血	Lebensentzug	Absorción de salud	Siphon vital	Risucchio vitale	Wyssanie życia	Dreno Vital	Кража жизни	Can Emme
Myriad Arrows	刹那五月雨撃	찰나 장대비 쏘기	刹那五月雨击	剎那五月雨擊	Endlose Pfeile	Mil flechas	Déluge de flèches	Miriade di frecce	Miriady strzał	Miríade de Flechas	Мириады стрел	Sayısız Ok
Spirit Drain	吸魔	흡마	吸魔	吸魔	Geistesentzug	Absorción de espíritu	Siphon spirituel	Risucchio spirituale	Wyssanie ducha	Dreno Espiritual	Кража духа	Öz Emme
Evil Smile	デビルスマイル	데빌 스마일	恶魔微笑	惡魔微笑	Teuflisches Lächeln	Sonrisa maligna	Sourire du Mal	Ghigno crudele	Złowieszczy uśmiech	Sorriso Maligno	Злая усмешка	Kötülük Gülümsemesi
Infuriate	終末の予言	종말의 예언	终焉预言	末日預言	Wutausbruch	Enfurecer	Exaspération	Infuriare	Rozwścieczenie	Enfurecimento	Разъярение	Çileden Çıkarma
Spring of Life	生命の泉	생명의 샘	生命之泉	生命之泉	Quell des Lebens	Manantial de la vida	Source de vie	Fonte di vita	Źródło życia	Fonte da Vida	Источник жизни	Can Pınarı
Sexy Dance	セクシーダンス	섹시 댄스	性感之舞	色誘之舞	Erotischer Tanz	Baile seductor	Danse sexy	Danza sexy	Seksowny taniec	Dança Sensual	Чарующий танец	Seksi Dans
Life Drain	吸血	흡혈	吸血	吸血	Lebensentzug	Absorción de salud	Siphon vital	Risucchio vitale	Wyssanie życia	Dreno Vital	Кража жизни	Can Emme
Slash Attack	斬撃アタック	참격 어택	斩击攻击	斬擊攻擊	Hiebangriff	Ataque cortante	Attaque taillade	Attacco taglio	Atak – cięcie	Ataque Cortante	Рассечение	Kesik Saldırısı
Strike Attack	打撃アタック	타격 어택	打击攻击	打擊攻擊	Schlagangriff	Ataque contundente	Attaque de frappe	Attacco colpo	Atak – uderzenie	Ataque Contundente	Удар	Vuruş Saldırısı
Pierce Attack	貫通アタック	관통 어택	贯穿攻击	貫穿攻擊	Durchbohrenangriff	Ataque perforante	Attaque perforante	Attacco perforazione	Atak – pchnięcie	Ataque Perfurante	Пронзание	Delme Saldırısı
Ziodyne	ジオダイン	지오다인	吉欧达因	吉歐達因	Ziodyne	Ziodyne	Ziodyne	Ziodyne	Ziodyne	Ziodyne	Зиодин	Ziodyne
Soul Drain	絶・吸魔	절 흡마	绝·吸魔	絕．吸魔	Seelenentzug	Absorción de alma	Absorption d'âme	Risucchio dell'anima	Wyssanie duszy	Dreno Anímico	Кража души	Ruhu Emme
Mahamaon	マハンマオン	마한마온	玛翰玛翁	瑪翰瑪翁	Mahamaon	Mahamaon	Mahamaon	Mahamaon	Mahamaon	Mahamaon	Махамаон	Mahamon
Mamudoon	マハムドオン	마하무드온	玛哈姆多翁	瑪哈姆多翁	Mamudoon	Mamudoon	Mamudoon	Mamudoon	Mamudoon	Mamudoon	Мамудоон	Mamudoon
Life Drain	吸血	흡혈	吸血	吸血	Lebensentzug	Absorción de salud	Siphon vital	Risucchio vitale	Wyssanie życia	Dreno Vital	Кража жизни	Can Emme
Spirit Drain	吸魔	흡마	吸魔	吸魔	Geistesentzug	Absorción de espíritu	Siphon spirituel	Risucchio spirituale	Wyssanie ducha	Dreno Espiritual	Кража духа	Öz Emme
Hamaon	ハマオン	하마온	哈玛翁	哈瑪翁	Hamaon	Hamaon	Hamaon	Hamaon	Hamaon	Hamaon	Хамаон	Hamaon
Mudoon	ムドオン	무드온	姆多翁	姆多翁	Mudoon	Mudoon	Mudoon	Mudoon	Mudoon	Mudoon	Мудоон	Mudoon
Diarama	ディアラマ	디아라마	迪亚拉玛	迪亞拉瑪	Diarama	Diarama	Diarama	Diarama	Diarama	Diarama	Диарама	Diarama
Assault Dive	アサルトダイブ	어설트 다이브	俯冲突击	俯衝突擊	Angriffssprung	Asalto	Attaque plongeon	Attacco in picchiata	Skok w przeciwnika	Assalto Repentino	Пикирование	Hücum Dalışı
Megidolaon	メギドラオン	메기도라온	米吉多拉翁	米吉多拉翁	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Megidolaon	Мегидолаон	Megidolaon
Tentarafoo	テンタラフー	텐타라후	颠塔拉弗	顛塔拉弗	Tentarafoo	Tentarafoo	Tentarafoo	Tentarafoo	Tentarafoo	Tentarafoo	Тентарафу	Tentarafoo
Neuro Slash	ニューロクランチ	뉴로 크런치	神经碎断	神經休克	Neuro-Hieb	Neurocorte	Taillade mentale	Neurotaglio	Cięcie neuronowe	Corte Neural	Нейро-разрез	Sinir Kesici
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Drop Money	お金バラマキ	돈 흩뿌리기	撒钱	揮灑錢幣	Geld hinterlassen	Soltar dinero	Abandon d'argent	Perdi soldi	Upuść pieniądze	Deixar Dinheiro	Сброс денег	Düşen Para
Drop Item	アイテムバラマキ	아이템 흩뿌리기	撒道具	揮灑道具	Item hinterlassen	Soltar objeto	Abandon d'objet	Perdi oggetto	Upuść przedmiot	Deixar Item	Сброс предмета	Düşen Öğe
Freeze (low)	低確率で凍結付着	낮은 확률로 동결 부여	低概率附加冻结	低機率附加凍結	Starre (schwach)	Congelación (baja)	Gel (faible)	Congelamento (bassa)	Zamrożenie (N)	Congelamento (P)	Заморозка (мал.)	Donma (düşük)
Freeze (med)	中確率で凍結付着	중간 확률로 동결 부여	中概率附加冻结	中機率附加凍結	Starre (mittel)	Congelación (media)	Gel (moyen)	Congelamento (media)	Zamrożenie (Ś)	Congelamento (M)	Заморозка (сред.)	Donma (orta)
Freeze (high)	高確率で凍結付着	높은 확률로 동결 부여	高概率附加冻结	高機率附加凍結	Starre (stark)	Congelación (alta)	Gel (élevé)	Congelamento (alta)	Zamrożenie (W)	Congelamento (G)	Заморозка (выс.)	Donma (yüksek)
Shock (low)	低確率で感電付着	낮은 확률로 감전 부여	低概率附加触电	低機率附加觸電	Schock (schwach)	Paralización (baja)	Électrocution (faible)	Folgorazione (bassa)	Porażenie (N)	Choque (P)	Электрошок (мал.)	Şok (düşük)
Shock (med)	中確率で感電付着	중간 확률로 감전 부여	中概率附加触电	中機率附加觸電	Schock (mittel)	Paralización (media)	Électrocution (moyenne)	Folgorazione (media)	Porażenie (Ś)	Choque (M)	Электрошок (сред.)	Şok (orta)
Shock (high)	高確率で感電付着	높은 확률로 감전 부여	高概率附加触电	高機率附加觸電	Schock (stark)	Paralización (alta)	Électrocution (élevée)	Folgorazione (alta)	Porażenie (W)	Choque (G)	Электрошок (выс.)	Şok (yüksek)
Confuse (low)	低確率で混乱付着	낮은 확률로 혼란 부여	低概率附加混乱	低機率附加混亂	Verwirrung (schwach)	Confusión (baja)	Confusion (faible)	Confusione (bassa)	Dezorientacja (N)	Confusão (P)	Смятение (мал.)	Kafa Karışıklığı (düşük)
Confuse (med)	中確率で混乱付着	중간 확률로 혼란 부여	中概率附加混乱	中機率附加混亂	Verwirrung (mittel)	Confusión (media)	Confusion (moyenne)	Confusione (media)	Dezorientacja (Ś)	Confusão (M)	Смятение (сред.)	Kafa Karışıklığı (orta)
Confuse (high)	高確率で混乱付着	높은 확률로 혼란 부여	高概率附加混乱	高機率附加混亂	Verwirrung (stark)	Confusión (alta)	Confusion (élevée)	Confusione (alta)	Dezorientacja (W)	Confusão (G)	Смятение (выс.)	Kafa Karışıklığı (yüksek)
Fear (low)	低確率で恐怖付着	낮은 확률로 공포 부여	低概率附加恐惧	低機率附加恐懼	Furcht (schwach)	Miedo (baja)	Peur (faible)	Paura (bassa)	Strach (N)	Medo (P)	Страх (мал.)	Korku (düşük)
Fear (med)	中確率で恐怖付着	중간 확률로 공포 부여	中概率附加恐惧	中機率附加恐懼	Furcht (mittel)	Miedo (media)	Peur (moyenne)	Paura (media)	Strach (Ś)	Medo (M)	Страх (сред.)	Korku (orta)
Fear (high)	高確率で恐怖付着	높은 확률로 공포 부여	高概率附加恐惧	高機率附加恐懼	Furcht (stark)	Miedo (alta)	Peur (élevée)	Paura (alta)	Strach (W)	Medo (G)	Страх (выс.)	Korku (yüksek)
Distress (low)	低確率で動揺付着	낮은 확률로 동요 부여	低概率附加动摇	低機率附加動搖	Qual ((schwach))	Angustia (baja)	Détresse (faible)	Angoscia (bassa)	Udręka (N)	Angústia (P)	Паника (мал.)	Endişe (düşük)
Distress (med)	中確率で動揺付着	중간 확률로 동요 부여	中概率附加动摇	中機率附加動搖	Qual (mittel)	Angustia (media)	Détresse (moyenne)	Angoscia (media)	Udręka (Ś)	Angústia (M)	Паника (сред.)	Endişe (orta)
