en	ja	ko	zh-Hans	zh-Hant	de	es	fr	it	pl	pt	ru	tr
Forlorn Wood Horse	亡失の木馬	망실의 목마	尽丧之木马	亡失的木馬	Tristes Holzpferd	Caballo de madera desamparado	Cheval de bois oublié	Cavallo di legno triste	Samotny drewniany koń	Cavalinho Abandonado	Оставленная лошадка	Terk Edilmiş Tahta At
Cross of Ineptitude	無力の磔台	무력의 처형대	无力之磔台	無力之刑台	Kreuz der Unfähigkeit	Cruz de ineptitud	Croix d'ineptie	Croce dell'inettitudine	Krzyż niekompetencji	Cruz da Inépcia	Крест неумения	Kabiliyetsizlik Haçı
Cross of Sanity	正気の磔台	정기의 처형대	理智之磔台	正氣之刑台	Kreuz des Verstandes	Cruz de cordura	Croix de santé mentale	Croce del buonsenso	Krzyż trzeźwości umysłu	Cruz da Sanidade	Крест разума	Akıl Sağlığı Haçı
Cross of Resignation	諦念の磔台	체념의 처형대	绝望之磔台	澈悟之刑台	Kreuz der Resignation	Cruz de renuncia	Croix de résignation	Croce della rassegnazione	Krzyż rezygnacji	Cruz da Resignação	Крест отречения	Teslimiyet Haçı
Cross of Order	秩序の磔台	질서의 처형대	秩序之磔台	秩序之刑台	Kreuz der Ordnung	Cruz de orden	Croix de l'ordre	Croce dell'ordine	Krzyż porządku	Cruz da Ordem	Крест порядка	Düzen Haçı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Copper Coin	銅のコイン	동 코인	铜制钱币	銅幣	Kupfermünze	Moneda de cobre	Pièce en cuivre	Moneta di rame	Miedziana moneta	Moeda de Cobre	Медная монета	Bakır Madeni Para
Silver Coin	銀のコイン	은 코인	银制钱币	銀幣	Silbermünze	Moneda de plata	Pièce en argent	Moneta d'argento	Srebrna moneta	Moeda de Prata	Серебряная монета	Gümüş Madeni Para
Gold Coin	金のコイン	금 코인	金制钱币	金幣	Goldmünze	Moneda de oro	Pièce en or	Moneta d'oro	Złota moneta	Moeda de Ouro	Золотая монета	Altın Madeni Para
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Thebel Glass Shard	世俗のガラス片	세속의 유리 파편	世俗之玻璃片	世俗玻璃片	Thebel-Glassplitter	Esquirla de vidrio de Thebel	Tesson de Thebel	Scheggia di vetro di Thebel	Szklany odłamek Thebel	Caco de Thebel	Осколок стекла из Тевеля	Thebel Cam Parçacığı
Thebel Stone Piece	世俗の石材	세속의 석재	世俗之石材	世俗石材	Thebel-Steinteil	Trozo de piedra de Thebel	Pierre de Thebel	Pezzo di pietra di Thebel	Kawałek skały Thebel	Pedra de Thebel	Кусок камня из Тевеля	Thebel Taş Parçası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Thebel Lantern	世俗のランタン	세속의 랜턴	世俗之灯笼	世俗提燈	Thebel-Laterne	Farol de Thebel	Lanterne de Thebel	Lanterna di Thebel	Lampion Thebel	Lanterna de Thebel	Светильник из Тевеля	Thebel Feneri
Thebel Iron Fence	世俗の鉄柵	세속의 철책	世俗之铁栅	世俗鐵欄	Thebel-Eisenzaun	Valla de hierro de Thebel	Clôture fer de Thebel	Ringhiera di Thebel	Żelazny płot Thebel	Cerca de Thebel	Железный забор из Тевеля	Thebel Demir Çiti
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Thebel Crystal	世俗の純結晶	세속의 순결정	世俗之纯结晶	世俗純結晶	Thebel-Kristall	Cristal de Thebel	Cristal de Thebel	Cristallo di Thebel	Kryształ Thebel	Cristal de Thebel	Кристалл из Тевеля	Thebel Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Shell	奇顔の硬殻	기안의 단단한 껍질	奇颜之硬壳	奇顏硬殼	Arqa-Rüstung	Caparazón de Arqa	Carapace d'Arqa	Guscio di Arqa	Skorupa Arqa	Concha de Arqa	Ракушка из Арки	Arqa Kabuğu
Arqa Ivy	奇顔の蔦	기안의 덩굴	奇颜之藤蔓	奇顏蔦蘿	Arqa-Efeu	Hiedra de Arqa	Liane d'Arqa	Edera di Arqa	Bluszcz Arqa	Hera de Arqa	Плющ из Арки	Arqa Sarmaşığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Luminary	奇顔の発光体	기안의 발광체	奇颜之发光体	奇顏發光體	Arqa-Leuchtkörper	Luminaria de Arqa	Luminaire d'Arqa	Luminaria di Arqa	Luminarz Arqa	Luminária de Arqa	Светило из Арки	Arqa Işığı
Arqa Wall Piece	奇顔の壁片	기안의 벽 파편	奇颜之墙壁碎片	奇顏壁片	Arqa-Wandstück	Pieza mural de Arqa	Morceau de mur d'Arqa	Pezzo di muro di Arqa	Dekoracja ścienna Arqa	Adorno de Arqa	Лепнина из Арки	Arqa Duvar Plakası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Gem	奇顔の結晶	기안의 결정	奇颜之结晶	奇顏結晶	Arqa-Juwel	Gema de Arqa	Gemme d'Arqa	Gemma di Arqa	Klejnot Arqa	Gema de Arqa	Драгоценность из Арки	Arqa Değerli Taşı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Mineral	奇顔の鉱物	기안의 광물	奇颜之矿物	奇顏礦物	Arqa-Mineral	Mineral de Arqa	Minéral d'Arqa	Minerale di Arqa	Minerał Arqa	Minério de Arqa	Минерал из Арки	Arqa Minerali
Arqa Vine	奇顔の大蔦	기안의 대형 덩굴	奇颜之粗藤	奇顏大蔦蘿	Arqa-Rebe	Enredadera de Arqa	Vigne d'Arqa	Rampicante di Arqa	Winorośl Arqa	Cipó de Arqa	Лоза из Арки	Arqa Asması
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Sculpture	奇顔の彫刻	기안의 조각	奇颜之雕塑	奇顏雕刻	Arqa-Skulptur	Escultura de Arqa	Sculpture d'Arqa	Scultura di Arqa	Rzeźba Arqa	Escultura de Arqa	Скульптура из Арки	Arqa Heykeli
Arqa Luminous Shell	奇顔の発光殻	기안의 발광 껍질	奇颜之发光壳	奇顏發光殼	Arqa-Leuchtrüstung	Caparazón luminoso de Arqa	Carapace lueur d'Arqa	Guscio luminoso di Arqa	Lśniąca skorupa Arqa	Concha Rútila de Arqa	Сияющая ракушка из Арки	Parlak Arqa Kabuğu
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Arqa Crystal	奇顔の純結晶	기안의 순결정	奇颜之纯结晶	奇顏純結晶	Arqa-Kristall	Cristal de Arqa	Cristal d'Arqa	Cristallo di Arqa	Kryształ Arqa	Cristal de Arqa	Кристалл из Арки	Arqa Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Steel	無骨の鋼材	무골의 강재	鄙俗之钢材	庸俗鋼材	Yabbashah-Stahl	Acero de Yabbashah	Acier de Yabbashah	Acciaio di Yabbashah	Stal Yabbashah	Aço de Yabbashah	Сталь из Яббаши	Yabbashah Çeliği
Yabbashah Light	無骨の常夜灯	무골의 상야등	鄙俗之长明灯	庸俗常夜燈	Yabbashah-Licht	Luz de Yabbashah	Lumière de Yabbashah	Luce di Yabbashah	Światło Yabbashah	Luz de Yabbashah	Светильник из Яббаши	Yabbashah Işığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Fuel Can	無骨の燃料缶	무골의 연료캔	鄙俗之燃料桶	庸俗燃料罐	Yabbashah-Benzinkanister	Bidón de Yabbashah	Carburant de Yabbashah	Carburante di Yabbashah	Kanister Yabbashah	Lata de Yabbashah	Канистра из Яббаши	Yabbashah Yakıt Bidonu
Yabbashah Arch	無骨のアーチ	무골의 아치	鄙俗之门拱	庸俗拱門	Yabbashah-Bogen	Arco de Yabbashah	Arche de Yabbashah	Arco di Yabbashah	Łuk Yabbashah	Arco de Yabbashah	Свод из Яббаши	Yabbashah Kemeri
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Gem	無骨の結晶	무골의 결정	鄙俗之结晶	庸俗結晶	Yabbashah-Juwel	Gema de Yabbashah	Gemme de Yabbashah	Gemma di Yabbashah	Klejnot Yabbashah	Gema de Yabbashah	Драгоценность из Яббаши	Yabbashah Değerli Taşı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Iron Plate	無骨の鉄板	무골의 철판	鄙俗之铁板	庸俗鐵板	Yabbashah-Eisenplatte	Placa de hierro de Yabbashah	Plaque de fer Yabbashah	Lastra di ferro di Yabbashah	Żelazna płyta Yabbashah	Placa de Yabbashah	Лист стали из Яббаши	Yabbashah Demir Kaplaması
Yabbashah Column	無骨の円柱	무골의 기둥	鄙俗之圆柱	庸俗圓柱	Yabbashah-Säule	Columna de Yabbashah	Colonne de Yabbashah	Colonna di Yabbashah	Kolumna Yabbashah	Coluna de Yabbashah	Колонна из Яббаши	Yabbashah Sütunu
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Cube	無骨のキューブ	무골의 큐브	鄙俗之立方体	庸俗立方體	Yabbashah-Kubus	Cubo de Yabbashah	Cube de Yabbashah	Cubo di Yabbashah	Kostka Yabbashah	Cubo de Yabbashah	Куб из Яббаши	Yabbashah Küpü
Yabbashah Flare	無骨の照明器具	무골의 조명기구	鄙俗之照明器具	庸俗照明用具	Yabbashah-Fackel	Fulgor de Yabbashah	Fusée de Yabbashah	Illuminazione di Yabbashah	Flara Yabbashah	Sinal de Yabbashah	Факел из Яббаши	Yabbashah Işığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Yabbashah Crystal	無骨の純結晶	무골의 순결정	鄙俗之纯结晶	庸俗純結晶	Yabbashah-Kristall	Cristal de Yabbashah	Cristal de Yabbashah	Cristallo di Yabbashah	Kryształ Yabbashah	Cristal de Yabbashah	Кристалл из Яббаши	Yabbashah Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Window Frame	豪奢の窓枠	호사의 창틀	奢豪之窗框	豪奢窗框	Tziah-Windrahmen	Marco de ventana de Tziah	Fenêtre de Tziah	Telaio da finestra di Tziah	Rama okienna Tziah	Esquadria de Tziah	Оконная рама из Ции	Tziah Çerçevesi
Tziah Ingot	豪奢のインゴット	호사의 잉곳	奢豪之矿锭	豪奢鑄錠	Tziah-Barren	Lingote de Tziah	Lingot de Tziah	Lingotto di Tziah	Sztabka Tziah	Lingote de Tziah	Слиток из Ции	Tziah Külçesi
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Stone Pillar	豪奢の石柱	호사의 돌기둥	奢豪之石柱	豪奢石柱	Tziah-Steinsäule	Pilar de piedra de Tziah	Pilier de pierre Tziah	Pilastro di pietra di Tziah	Kamienny filar Tziah	Pilar de Tziah	Каменный столп из Ции	Tziah Taş Sütunu
Tziah Basin	豪奢の鉢	호사의 화분	奢豪之钵	豪奢缽器	Tziah-Basin	Pila de Tziah	Bassin de Tziah	Bacinella di Tziah	Miednica Tziah	Pia de Tziah	Чаша из Ции	Tziah Çanağı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Gem	豪奢の結晶	호사의 결정	奢豪之结晶	豪奢結晶	Tziah-Juwel	Gema de Tziah	Gemme de Tziah	Gemma di Tziah	Klejnot Tziah	Gema de Tziah	Драгоценность из Ции	Tziah Değerli Taşı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Carpet	豪奢の赤絨毯	호사의 붉은 융단	奢豪之红地毯	豪奢紅絨毯	Tziah-Teppich	Alfombra de Tziah	Tapis de Tziah	Tappeto di Tziah	Dywan Tziah	Tapete de Tziah	Ковер из Ции	Tziah Halısı
Tziah Wall Piece	豪奢の壁片	호사의 벽 파편	奢豪之墙壁碎片	豪奢壁片	Tziah-Wandstück	Pieza mural de Tziah	Pan de mur de Tziah	Pezzo di muro di Tziah	Dekoracja ścienna Tziah	Adorno de Tziah	Лепнина из Ции	Tziah Duvar Plakası
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Gold Ornament	豪奢の金細工	호사의 금세공	奢豪之黄金工艺品	豪奢金工藝品	Tziah-Goldornament	Adorno dorado de Tziah	Ornement d'or de Tziah	Ornamento d'oro di Tziah	Złota ozdoba Tziah	Ourivesaria de Tziah	Золотое украшение из Ции	Altın Tziah Süsü
Tziah Pot	豪奢の鉢	호사의 화분	奢豪之钵	豪奢盆器	Tziah-Topf	Maceta de Tziah	Pot de Tziah	Vaso di Tziah	Naczynie Tziah	Pote de Tziah	Горшок Ция	Tziah Çanağı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Tziah Crystal	豪奢の純結晶	호사의 순결정	奢豪之纯结晶	豪奢純結晶	Tziah-Kristall	Cristal de Tziah	Cristal de Tziah	Cristallo di Tziah	Kryształ Tziah	Cristal de Tziah	Кристалл из Ции	Tziah Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Ampoule	焦炎のアンプル	초염의 앰플	焦炎之安瓶	焦炎安瓿	Harabah-Ampulle	Ampolla de Harabah	Ampoule d'Harabah	Ampolla di Harabah	Ampułka Harabah	Ampola de Harabah	Пузырек из Харабы	Harabah Ampulü
Harabah Light Shard	焦炎の発光片	초염의 발광 조각	焦炎之发光片	焦炎發光片	Harabah-Lichtsplitter	Esquirla de luz de Harabah	Éclat de lueur Harabah	Frammento di Harabah	Lekki odłamek Harabah	Lasca de Harabah	Осколок из Харабы	Harabah Işık Parçacığı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Glass Eye	焦炎の小眼	초염의 작은 눈	焦炎之小眼	焦炎瞳孔	Harabah-Glasauge	Ojo de cristal de Harabah	Œil en verre d'Harabah	Occhio di vetro di Harabah	Szklane oko Harabah	Olho de Harabah	Стеклянный глаз из Харабы	Harabah Camgözü
Harabah Cloth	焦炎の薄布	초염의 얇은 천	焦炎之薄布	焦炎薄布	Harabah-Kleidung	Tela de Harabah	Tissu d'Harabah	Tessuto di Harabah	Tkanina Harabah	Tecido de Harabah	Ткань из Харабы	Harabah Kumaşı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Gem	焦炎の結晶	초염의 결정	焦炎之结晶	焦炎結晶	Harabah-Juwel	Gema de Harabah	Gemme d'Harabah	Gemma di Harabah	Klejnot Harabah	Gema de Harabah	Драгоценность из Харабы	Harabah Değerli Taşı
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Wall Piece	焦炎の壁片	초염의 벽 파편	焦炎之墙壁碎片	焦炎壁片	Harabah-Wandstück	Pieza mural de Harabah	Pan de mur d'Harabah	Pezzo di muro di Harabah	Dekoracja ścienna Harabah	Adorno de Harabah	Лепнина из Харабы	Harabah Duvar Plakası
Harabah Discus	焦炎の円板	초염의 원판	焦炎之圆板	焦炎圓板	Harabah-Diskuss	Disco de Harabah	Disque d'Harabah	Disco di Harabah	Dysk Harabah	Disco de Harabah	Диск из Харабы	Harabah Diski
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Glass Sphere	焦炎の大眼	초염의 큰 눈	焦炎之大眼	焦炎眼球	Harabah-Glassphäre	Esfera de cristal de Harabah	Sphère en verre d'Harabah	Palla di vetro di Harabah	Szklana kula Harabah	Esfera de Harabah	Стеклянная сфера из Харабы	Harabah Cam Küresi
Harabah Cube	焦炎のキューブ	초염의 큐브	焦炎之立方体	焦炎立方體	Harabah-Kubus	Cubo de Harabah	Cube d'Harabah	Cubo di Harabah	Kostka Harabah	Cubo de Harabah	Куб из Харабы	Harabah Küpü
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Harabah Crystal	焦炎の純結晶	초염의 순결정	焦炎之纯结晶	焦炎純結晶	Harabah-Kristall	Cristal de Harabah	Cristal d'Harabah	Cristallo di Harabah	Kryształ Harabah	Cristal de Harabah	Кристалл из Харабы	Harabah Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Adamah Wall Piece	憂鬱の壁片	우울의 벽 파편	忧郁之墙壁碎片	憂鬱壁片	Adamah-Wandstück	Pieza mural de Adamah	Morceau de mur d'Adamah	Pezzo di muro di Adamah	Dekoracja ścienna Adamah	Adorno de Adamah	Лепнина из Адамы	Adamah Duvar Plakası
Adamah Steel Pillar	憂鬱の鉄柱	우울의 쇠기둥	忧郁之铁柱	憂鬱鐵柱	Adamah-Stahlsäule	Pilar de acero de Adamah	Pilier acier d'Adamah	Pilastro d'acciaio di Adamah	Stalowy filar Adamah	Pilar de Adamah	Стальная колонна из Адамы	Adamah Çelik Sütun
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Adamah Pyramid	憂鬱の三角錐	우울의 삼각뿔	忧郁之三角锥	憂鬱三角錐	Adamah-Pyramide	Pirámide de Adamah	Pyramide d'Adamah	Piramide di Adamah	Piramida Adamah	Pirâmide de Adamah	Пирамида из Адамы	Adamah Piramidi
Adamah Orb	憂鬱の浮遊球	우울의 부유구	忧郁之浮游球	憂鬱浮游球	Adamah-Kugel	Orbe de Adamah	Orbe d'Adamah	Sfera di Adamah	Kula Adamah	Orbe de Adamah	Сфера из Адамы	Adamah Küresi
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Adamah Crystal	憂鬱の純結晶	우울의 순결정	忧郁之纯结晶	憂鬱純結晶	Adamah-Kristall	Cristal de Adamah	Cristal d'Adamah	Cristallo di Adamah	Kryształ Adamah	Cristal de Adamah	Кристалл из Адамы	Adamah Kristali
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
King of Beasts Fang	白獣王の牙	백수왕의 엄니	白兽王之牙	白獸王之牙	Königsbestienzähne	Colmillo del rey de bestias	Croc du roi des bêtes	Zanna del re delle bestie	Kieł króla bestii	Presa do Rei da Selva	Клык царя зверей	Canavarlar Kralının Köpek Dişi
Thunder Whetstone	雷神の砥石	번개신의 숫돌	雷神的砥石	雷神磨刀石	Donnerwetzstein	Piedra del trueno	Affuteuse du tonnerre	Cote del tuono	Osełka gromu	Amolador do Trovão	Точильный камень грома	Gök Gürültüsü Bileme Taşı
Hell's Muffler	地獄のマフラー	지옥의 머플러	地狱的围巾	地獄圍巾	Roter Schalldämpfer	Silenciador del infierno	Cache-col infernal	Silenziatore infernale	Piekielny szal	Cachecol do Inferno	Адский глушитель	Cehennem Kaşkolu
Second Hand of Fate	運命の秒針	운명의 초침	命运之秒针	命運秒針	Zweite Hand des Schicksals	Segunda mano del destino	Seconde main du destin	Seconda mano del fato	Druga dłoń losu	Segunda Mão do Fado	Вторая длань судьбы	Kaderin İkinci Eli
Immortal Angel Core	金剛天使のコア	금강천사의 코어	金刚天使之核心	金剛天使的核心	Unsterblicher Engelskern	Núcleo del ángel inmortal	Noyau d'ange immortel	Nucleo immortale dell'angelo	Nieśmiertelny anielski rdzeń	Cerne do Anjo Imortal	Ядро бессмертного ангела	Ölümsüz Melek Özü
Nibelung Ore	ニーベルング鉱石	니벨룽 광석	尼伯龙根矿石	尼貝龍根礦石	Nibelungenerz	Mineral nibelungo	Minerai de Nibelung	Minerale del Nibelungo	Ruda Nibelungu	Minério Nibelungo	Руда нибелунгов	Nibelung Cevheri
Eye of Wadjet	ウアジャトの目	우제트의 눈	瓦吉特之眼	瓦吉特之眼	Auge des Horus	Ojo de Wadjet	Œil de Wadjet	Occhio di Uadjet	Oko Wadjet	Udyat	Око Уаджит	Wadjet'in Gözü
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Earth Goddess Ring	地母神の銀輪	지모신의 은륜	地母神的银环	地母神的銀輪	Erdgöttinring	Anillo de la diosa de la tierra	Anneau déesse de terre	Anello della dea terrestre	Pierścień bogini ziemi	Anel da Deusa-Mãe	Кольцо богини земли	Toprak Tanrıçası Yüzüğü
未使用	未使用	미사용	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用	未使用
Shadow Lipstick	影女神の口紅	그림자여신의 연지	影女神的口红	影女神的口紅	Schattenlippenstift	Pintalabios sombrío	Rouge à lèvres sombre	Rossetto ombra	Cienista szminka	Batom Sombrio	Теневая помада	Gölge Ruju
Archangel Wings	大天使の赤翼	대천사의 붉은 날개	大天使的红翼	大天使的赤翼	Erzengelflügel	Alas de arcángel	Ailes d'archange	Ali dell'arcangelo	Skrzydła archanioła	Asas de Arcanjo	Крылья архангела	Baş Melek Kanatları
God Dragon Whiskers	四神主の龍髭	사신주의 용수염	四神之主的龙须	四神主的龍鬚	Gottesdrachenschnurrhaare	Bigotes del dios dragón	Vibrisses dieu dragon	Vibrisse del drago divino	Wąsy boga-smoka	Bigodes do Rei-Dragão	Вибриссы бога-дракона	Ejder Tanrı Bıyıkları
Rainbow Snake Scale	大虹蛇の鱗	대홍사의 비늘	大虹蛇的鳞片	大虹蛇之鱗	Regenbogenschlangenschuppe	Escama de serpiente arcoíris	Écaille serpent irisé	Scaglia della serpe arcobaleno	Łuska tęczowego węża	Escama do Arco-íris	Чешуя Радужного змея	Gökkuşağı Yılan Pulu
Mara's Head	マーラヘッド	마라헤드	魔罗之首	魔羅的頭	Maras Kopf	Cabeza de Mara	Tête de Mara	Testa di Mara	Głowa Mary	Cabeça do Mara	Голова Мары	Mara'nın Kafası
Goddess Water Lily	舞踊女神の睡蓮	무용여신의 수련	舞蹈女神的睡莲	舞蹈女神的睡蓮	Göttinnenwasserlilie	Nenúfar de la diosa	Nénuphar de la déesse	Giglio d'acqua divino	Wodna lilia bogini	Nenúfar da Deusa	Лилия водной богини	Tanrıça Nilüferi
Sword God Steel	剣神の玉鋼	검신의 옥강	剑神的玉钢	劍神的玉鋼	Schwertgottstahl	Dios de la espada de acero	Acier du dieu de l'épée	Acciaio del dio delle spade	Stal boga mieczy	Aço do Deus da Espada	Сталь бога меча	Kılıç Tanrısının Çeliği
Eyepatch of Wisdom	叡智の眼帯	예지의 안대	睿智的眼罩	睿智的眼罩	Weisheitsausgenklappe	Parche de la sabiduría	Cache-œil de sagesse	Benda della saggezza	Opaska mądrości na oko	Tapa-olho do Sábio	Глазная повязка мудрости	Bilgeliğin Göz Bandı
Preceptress Silk	導女の魔絹	도녀의 악마비단	引路女神的魔绢	導女的魔絹	Lehrseide	Seda preceptora	Soie de la préceptrice	Seta della precettrice	Jedwab mentora	Seda da Preceptora	Шелк наставницы	Kadın Öğretmen İpeği
Sacrifice God Wrap	贄神の包帯	제물신의 붕대	祭品之神的绷带	獻祭神的繃帶	Opfergötzenwickel	Envoltura del dios del sacrificio	Châle dieu du sacrifice	Benda del dio del sacrificio	Etola boga ofiary	Faixa do Deus Imolado	Плащаница жертвенника	Kurban Tanrısı Sargısı
Black Sun Candle	黒太陽の蝋燭	검은 태양의 양초	黑太阳的蜡烛	黑太陽的蠟燭	Schwarzsonnenkerze	Vela del sol negro	Bougie soleil noir	Candela del sole nero	Świeca czarnego słońca	Vela do Sol Negro	Свеча черного солнца	Siyah Güneş Mumu
Abyssal King Tooth	奈落王の大歯	나락왕의 엄니	深渊王的巨齿	奈洛王的巨齒	Abgrundkönigzahn	Diente del rey del abismo	Dent du roi abyssal	Dente del re abissale	Ząb króla otchłani	Dente do Rei Abissal	Зуб короля бездны	Okyanus Kralı Dişi
Jaw of Death	死神の顎	사신의 턱	死神之颚	死神之顎	Todesmaul	Mordaza de la muerte	Mâchoire de la mort	Mascella della morte	Szczęka śmierci	Mandíbula da Morte	Челюсть смерти	Ölümün Çenesi
